StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q36,Q37,Q30,Q22,Q23,Q24,Q3,Q4,Q16_1,Q16_2,Q1_1,Q1_2,Q5,Q6,Q7_1,Q7_2,Q7_3,Q8,Q9,Q21,Q31_1,Q31_2,Q32_1,Q32_2,Q14,Q15,Q28,Q31,Q29,Q34,Q27_1,Q27_2,Q27_3,Q27_4,Q35,Q26,Terminate,llm,participantId,assignmentId,projectId,start_time,end_time,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate
6/21/2024 11:18,6/21/2024 11:42,IP Address,173.88.77.65,100,1440,True,6/21/2024 11:42,R_1NwGxOqAjABXti6,,,,,39.7184,-82.6073,anonymous,EN,1.0,Joe Biden,,"My favorite movie is Seven Samurai, directed by Akira Kurosawa, which is one of the great masterpieces of cinema. It's the film that got me into exploring foreign movies in the first place and I still think of it as a legendary achievement. I watched it again in HD years later and it was even more impressive than when I first saw it those years ago.",Very closely,Nearly every day,Lead the conversation more than listen,Strong Democrat,,80,20,4,1,A lot,More excited than concerned,Not sure,Not sure,AI hurts more than it helps,A lot,"Yes, I have done this","Regardless of what Donald Trump's policies actually consist of, some of which I might lean towards agreeing with such as ending the Ukraine war, the mere fact that he is treated as such a disruptive force and will be portrayed as such is liable to have a bad effect on a nation that is already in a fragile place because of the lack of real recovery from the pandemic economic downturn and the lack of substantive new policies from Biden. We are liable to have more race riots and violent incidents. The main argument against Biden is that he is obviously senile.",80,20,4,2,Strong Democrat,,A little,"The more I think about the situation and see what is going on with people around me in Ohio, the more I have to realize that Biden's position is incredibly weak and Trump is seen as representing stability to many average people.",Very satisfied,The AI conversation was somewhat better,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,The same,I thought it was fun to be able to share lengthy observations and have the AI really get my points,F,claude,A5CC52B218E5404CB2D501A1AE63F95A,08303911-df68-4425-94fe-384b175379e5,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1718990000000.0,,0.0,0.0,
6/21/2024 11:18,6/21/2024 11:45,IP Address,147.0.118.181,100,1616,True,6/21/2024 11:45,R_6LpB3QDeyf5yL4A,,,,,37.752,-87.1514,anonymous,EN,1.0,Joe Biden,,Lord of the Rings is my favorite movie. I've always come back to it because I really enjoy the plot and characters. Also the music and cinematography is great.,Somewhat closely,A few times a week,Listen to the conversation more than lead,Strong Democrat,,100,0,7,0,A moderate amount,More concerned than excited,AI hurts more than it helps,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this",My values align with Biden much more than Trump. Trump basically stands for the exact opposite of everything I believe in. He's incredibly stupid and a horrible human being.,100,0,8,0,Strong Democrat,,A little,It sort of reinforced my opinions that Biden is the best choice for me.,Somewhat satisfied,The AI conversation was about the same,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The same,,F,claude,793F4EA5961D45F29E68D1C22D34C67E,e869e1c2-d43d-4240-a182-a1e89e8ca610,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1718990000000.0,,0.0,0.0,
6/21/2024 11:18,6/21/2024 11:45,IP Address,172.6.92.150,100,1648,True,6/21/2024 11:45,R_6pVl68dkqXIM84e,,,,,29.5523,-95.7969,anonymous,EN,1.0,Joe Biden,,My favorite movie is Halloween the original one. I love horror movies and Michael Myers will always be my favorite bad person. ,Not at all closely,Less often,Listen to the conversation more than lead,Somewhat Democrat,,100,0,6,1,None at all,,,,,None at all,,Donald Trump is too shady and too much of clown for me to take serious. He has plenty of failed businesses and he was just found guilty during his most recent trial. I feel that racism increased so much or at least showed more while he was in office.,100,0,7,0,Somewhat Democrat,,None at all,We ended up agreeing from the beginning in how we felt about Biden and Trump. There was nothing else to discuss and instead I convinced the AI that a woman president would be better in the Oval office. ,Very satisfied,The AI conversation was much better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,F,claude,ADECFD9E8B7E4268996FAA78022BA956,27a3b771-6d4e-4664-b30a-480ef2405a4c,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1718990000000.0,,0.0,0.0,
6/21/2024 11:18,6/21/2024 11:47,IP Address,71.150.210.113,100,1761,True,6/21/2024 11:47,R_7nzLTQq63hhaiop,,,,,36.0322,-79.8588,anonymous,EN,1.0,Joe Biden,,My favorite movie is Belly. I love the movie because Keisha is so strong and fierce. The storyline of movie is about living in a dangerous lifestyle.,Somewhat closely,Less often,Listen to the conversation more than lead,Strong Democrat,,100,0,9,0,A moderate amount,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,AI helps more than it hurts,A little,"Yes, I have done this",I lean mor towards Biden because I am a Democrat. I do not support Trump or his policies.,100,0,9,0,Strong Democrat,,A lot,The AI made great points about Biden that i had not thought about.,Very satisfied,The AI conversation was much better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Now much more favorable,,F,claude,2760BF1F70B0435BB565C27AE75A5007,cfafdf43-3131-4cf9-8606-6cf3545725ac,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1718990000000.0,,0.0,5.0,
6/21/2024 11:21,6/21/2024 12:23,IP Address,138.199.13.171,100,3730,True,6/21/2024 12:23,R_6VWDDol7FVrJlCx,,,,,40.7123,-74.0068,anonymous,EN,1.0,Joe Biden,,"One movie I like very much is the movie Godfather because it shows the importance of many concepts like family, loyalty and power, It also has many interesting quotes too",Somewhat closely,A few times a month,Listen to the conversation more than lead,Somewhat Democrat,,100,0,10,6,A lot,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this",I lean towards Joe Biden because first and foremost he is the representative of the democratic party and his views align with mine,100,0,10,6,Somewhat Democrat,,None at all,The conversation with AI did not influence my leaning towards Biden or Trump because my views on climate change and political leadership were already well-formed. The discussion reinforced my existing beliefs rather than changing them.,Somewhat satisfied,The AI conversation was much better,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,The same,,F,claude,D5826626C8324FE9983D969FFE31A4CE,03432a2b-88e9-4826-8760-9a5cf001e011,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1718990000000.0,,0.0,75.0,
6/21/2024 12:03,6/21/2024 12:26,IP Address,70.32.1.84,100,1408,True,6/21/2024 12:26,R_50N0gWybGYAuE4F,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,Joe Biden,,"One of my favorite movies is Inception. I'm drawn to its mind-bending storyline, where dreams within dreams blur the lines of reality. The intricate plot, coupled with Christopher Nolan's masterful direction and Hans Zimmer's haunting score, creates an immersive experience that keeps me captivated with each viewing.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Strong Democrat,,100,0,9,1,A moderate amount,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,AI helps more than it hurts,A moderate amount,"Yes, I have done this","I lean towards Joe Biden more than Donald Trump for several reason. Firstly, I appreciate Biden's approach to governance, which tends to prioritize diplomacy and collaboration both domestically and internationally. His policies often focus on issues like healthcare reform, climate change mitigation, and economic equity, which align more closely with my values. Additionally, Biden's leadership style is more inclusive and less divisive, aiming to unite rather than polarize the country. These factors contribute to my preference for Biden over Trump. ",90,10,10,1,Strong Democrat,,A moderate amount,"The influence of the conversation with AI on my leaning towards Biden or Trump being moderate is because the AI presented a balanced discussion highlighting both positive and critical perspectives of Biden's and Trump's leadership styles and policies. While the conversation reinforced my existing views on Biden's pragmatic approach and efforts to unify the country, it also acknowledged valid criticisms and challenges he faces. This balanced perspectives allows me to consider different viewpoints without significantly altering my overall  stance.",Somewhat satisfied,The AI conversation was somewhat better,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Now somewhat more favorable,,F,claude,026F6AAD9F954595AD4AA349512684BA,2b510a1c-481f-4cb3-b84c-0b7fd78b7fd3,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1718990000000.0,,0.0,75.0,
6/21/2024 11:18,6/21/2024 12:32,IP Address,72.89.15.131,100,4448,True,6/21/2024 12:32,R_6lQ5s8dRw3fz2eJ,,,,,40.7856,-73.193,anonymous,EN,1.0,Joe Biden,,"My favorite movie is a tv series, I love the series a lot the name of the movie is 'The Last Kingdom'.  I love the series and it is my favorite because of the suspense and also it is extremely interesting, it will keep one watching for hours.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Strong Democrat,,70,30,10,4,A lot,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this","Well, I leans towards Joe Biden more because he seems to be a good leader, he is not a dictator, I'm not saying trump is one but he has the characteristics. Joe Biden to me is more competent and efficient, also he tolerate no room for racism, he stands for what is right and loves everyone equally. ",70,30,10,4,Strong Democrat,,A lot,"The AI tends to favor Biden's overall approach and vision for the country and also how he is focused on the unity, empathy and togetherness resonates with him. Reading that I  am more influenced to lean on Biden more, though the AI also acknowledged Trump's effort too. ",Very satisfied,The AI conversation was somewhat better,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,The same,"The experiment was great and the AI conversation was really top notch, it was as if I was talking to a fellow human being. The AI seems to be very good in bringing information that is really interesting and also asking relevant questions, I must say it was really fun and engaging having the chat with the AI.",F,claude,9984CC2BE584425F86A172DA62682EBC,68c25d14-3609-447f-baa5-177e9b828f12,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1718990000000.0,,0.0,0.0,
6/21/2024 12:27,6/21/2024 12:39,IP Address,45.18.161.24,100,676,True,6/21/2024 12:39,R_7ajq91w5ufv24et,,,,,35.8451,-86.4901,anonymous,EN,1.0,Joe Biden,,"My favorite movie is The Prestige. It has excellent acting, exceptional writing, and a twist I didn't see coming.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Somewhat Democrat,,100,0,6,0,A lot,More concerned than excited,AI hurts more than it helps,AI hurts more than it helps,AI hurts more than it helps,A lot,"Yes, I have done this","Donald Trump is a conman. Donald Trump is now a convicted felon. Donald Trump is guilty of treason against the United States of America. Donald Trump is racist, sexist, and fascist. Joe Biden is a decent enough person and president.",100,0,6,0,Somewhat Democrat,,None at all,The AI provided no nuance or new information.,Very dissatisfied,The AI conversation was much worse,Strongly disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Now much less favorable,,F,claude,1F8FAFCF5442455CAF4C9CFF8620AB7E,d657c42a-513e-4532-94eb-62b32ca9d68f,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1719000000000.0,,0.0,0.0,
6/21/2024 12:29,6/21/2024 12:40,IP Address,75.40.140.16,100,676,True,6/21/2024 12:40,R_5du9tTwOasmceV4,,,,,33.8621,-84.4198,anonymous,EN,1.0,Joe Biden,,My most favorite movie is titanic. I love it not only because it was amazing but because of the sotryline and how well it was planned out. Even after that much years it stoll remains relevant and is the most amazing love story you could ever watch,Very closely,Nearly every day,Listen to the conversation more than lead,Strong Democrat,,100,0,10,1,A lot,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,AI helps more than it hurts,A lot,"Yes, I have done this",He has been a great leader always leading with example,100,0,10,1,Strong Democrat,,A great deal,I tjjnk they had a positive impression about biden,Very satisfied,The AI conversation was much better,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Now much more favorable,,F,claude,B93DB7795F214CA187D856904574E443,92847a28-c24f-444d-a7af-079092377b06,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1719000000000.0,,0.0,0.0,
6/21/2024 12:27,6/21/2024 12:42,IP Address,69.250.20.150,100,881,True,6/21/2024 12:42,R_5lRZ2OtPGYDRMd5,,,,,39.2891,-76.5583,anonymous,EN,1.0,Joe Biden,,My favorite movie is Banshees of Inisherin. I just really enjoy the characters and the setting on a remote island off the coast of Ireland.,Somewhat closely,A few times a week,Listen to the conversation more than lead,Strong Democrat,,100,0,8,0,A moderate amount,Equally concerned and excited,AI helps more than it hurts,Not sure,AI hurts more than it helps,A little,"Yes, I have done this",Democratic policies and such just appeal to me more,100,0,8,0,Strong Democrat,,None at all,I feel like at this point in American politics people generally know who they are voting for. Even having a conversation with someone with differing views and receipts to back it up will likely not affect people's view that they had going into it.,Neither satisfied nor dissatisfied,The AI conversation was somewhat worse,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,The same,I think if the responses from the AI bot were a little more concise I would be more likely to use them.,F,claude,45222EB2AA26407CA9DA1BC27791DBCA,a7f381ba-97de-4534-803f-fe396cb4e11e,267723b0-1058-4e33-9fd3-9511c2bbfc56,1718990000000.0,1719000000000.0,,0.0,0.0,
